ID,age,gender,sexualorientation,edu,judge_pic,judge_outfit,judge_job,judge_born,judge_live,judge_car,judge_uni,judge_diet,judge_drink,judge_teeth,judge_posts,judge_grammar,judge_sparetime,judge_total,onenight,friendwb,datingsites,firstdates,seconddates,love,age_virginity,sex_year,sexparters_year,sexparters_life,cheat,whitelie_age,whitelie_divorce,whitelie_kids,whitelie_live,whitelie_job,whitelie_finance,whitelie_interest,whitelie_sexhistory,whitelie_datehistory,whitelie_total
5097,29,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,,NA,NA,NA,6,9,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5099,28,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,3,3,3,1,26,0,NA,2,No,0,0,0,0,0,0,0,0,0,0
5106,26,0,0,2,1,1,1,1,1,0,1,1,0,0,0,1,1,,NA,NA,NA,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5111,28,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,1,,yes,yes,0,3,3,0,18,33,2,NA,No,0,0,0,0,0,0,0,0,1,1
5112,28,0,0,2,1,1,1,0,0,0,0,0,1,0,1,1,1,,NA,NA,NA,1,1,2,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5115,25,1,0,2,1,1,1,0,0,0,0,0,0,1,1,0,1,,no,no,0,2,3,1,16,60,2,4,"Yes, I've committed sexual infidelity",0,0,0,0,0,1,1,1,1,4
5121,28,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,,yes,yes,2,1,1,0,18,1,1,4,No,0,0,0,0,0,1,0,1,1,3
5127,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,0,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5129,23,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,,no,no,1,1,1,2,16,6,1,2,No,0,0,0,0,0,0,0,0,0,0
5134,29,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,,yes,yes,1,2,2,1,20,18,2,7,No,0,0,0,0,0,0,0,0,0,0
5142,28,1,0,2,1,1,1,0,1,0,1,1,0,1,1,1,1,,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5160,28,1,0,2,1,0,1,0,1,1,0,1,0,1,1,1,1,,yes,yes,NA,6,11,1,19,20,5,50,No,0,0,0,0,0,0,0,1,0,1
5161,26,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,no,yes,2,11,5,0,24,45,4,5,No,0,0,0,0,0,0,0,1,1,2
5162,19,1,2,0,1,1,1,0,0,0,0,1,0,1,1,1,1,,NA,NA,3,11,7,3,Still a virgin,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,2
5163,28,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,,no,no,1,5,2,2,14,2,2,2,"Yes, I've committed sexual infidelity",0,0,0,1,0,0,1,0,0,2
5165,27,1,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,,no,no,NA,1,1,1,18,0,NA,NA,No,0,0,0,0,0,0,0,0,0,0
5169,18,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5170,26,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,,yes,no,NA,4,4,0,17,1,12,84,No,0,0,1,0,0,0,0,0,0,1
5176,20,0,2,0,1,1,0,1,0,1,0,1,0,1,1,1,1,,NA,NA,1,4,1,2,NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0,1,5
5177,28,1,0,3,1,1,1,0,0,0,0,1,0,1,1,1,0,,yes,yes,NA,2,2,1,16,6,2,30,No,0,0,0,0,0,0,0,1,1,2
5186,29,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,,no,yes,NA,2,2,1,19,12,1,3,No,0,0,0,0,1,1,0,0,0,2
5201,20,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,,NA,NA,NA,1,1,2,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5219,23,1,0,2,1,1,1,0,0,1,0,0,0,0,1,1,0,,yes,yes,0,4,2,2,18,6,4,13,No,0,0,0,0,0,0,0,0,0,0
5220,28,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,1,1,4
5223,22,1,2,2,1,1,1,0,0,0,1,0,0,1,0,1,0,,yes,yes,NA,6,4,2,18,100,6,18,"Yes, I've committed both sexual and emotional infidelity",0,0,0,0,0,0,0,0,0,0
5234,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,0,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5235,25,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,1,,NA,NA,NA,1,1,4,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5238,25,0,0,2,0,1,1,1,0,1,1,1,0,0,1,1,1,,NA,NA,0,1,1,2,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1
5243,18,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,,no,no,NA,1,1,1,17,10,1,1,No,0,0,0,0,0,0,0,0,1,1
5247,19,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,,no,no,NA,1,1,2,Prefer not to answer,0,NA,0,No,0,0,0,0,0,0,0,0,0,0
5248,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,NA,NA,NA,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5263,25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,2,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5271,27,1,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,,yes,no,0,3,3,4,18,15,2,11,No,0,0,0,0,0,1,1,0,0,2
5278,27,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,,no,yes,NA,1,1,2,16,4,1,5,No,0,0,0,0,0,0,0,0,1,1
5288,25,1,0,3,0,1,1,0,0,1,0,0,0,1,1,0,1,,yes,yes,1,2,1,3,16,3,2,7,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
5295,25,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,,no,yes,NA,1,1,2,16,0,NA,5,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
5298,23,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,,no,no,0,3,3,1,16,3,1,1,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,1,0,0,1
5304,22,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,yes,yes,NA,4,3,2,14,65,5,15,No,0,0,0,0,0,0,0,1,1,2
5309,27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5313,22,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,,yes,no,NA,1,1,1,18,5,3,11,No,0,0,0,0,0,1,1,1,0,3
5319,29,0,0,2,1,1,0,0,1,0,1,1,0,1,0,1,0,,yes,no,3,12,9,1,19,50,7,12,"Yes, I've committed emotional infidelity",0,0,0,0,1,1,0,1,1,4
5321,25,0,0,2,1,1,1,1,1,1,1,0,0,0,1,1,1,,yes,no,2,2,2,2,23,5,5,8,No,0,0,0,0,0,0,0,0,0,0
5324,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5327,18,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,,yes,yes,NA,1,1,1,16,40,2,2,No,0,0,0,0,0,0,1,0,0,1
5335,28,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,yes,yes,NA,4,3,0,19,8,NA,NA,No,0,0,0,0,0,0,0,1,0,1
5336,29,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1
5343,26,0,0,2,1,1,0,0,1,0,0,1,1,0,1,1,1,,NA,NA,NA,1,1,2,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,2
5344,26,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,2,8,5,2,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1
5350,24,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,0,1,4,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5356,18,1,2,1,1,1,0,0,0,0,0,0,0,1,1,0,1,,NA,NA,1,1,1,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5358,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5370,21,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,,no,no,2,7,4,3,18,4,4,6,"Yes, I've committed sexual infidelity",0,0,0,1,1,0,0,0,0,2
5371,23,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,NA,NA,NA,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5378,19,1,2,1,1,1,0,1,0,0,1,0,0,0,1,0,1,,no,yes,NA,1,1,0,18,50,1,1,No,0,0,0,0,0,0,1,0,1,2
5387,29,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,,no,no,1,2,2,3,19,2,1,4,No,0,0,0,0,0,0,0,0,0,0
5402,24,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,,no,yes,NA,1,1,2,15,30,1,2,No,0,0,0,0,0,0,0,0,0,0
5403,26,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,,yes,yes,NA,1,1,1,21,15,1,3,No,0,0,0,1,0,0,0,0,0,1
5404,19,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,,yes,yes,NA,6,4,2,16,7,7,34,No,0,0,0,0,0,0,0,0,0,0
5407,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,NA,NA,NA,3,1,3,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1
5413,20,1,2,1,1,0,1,0,0,1,0,0,0,1,1,0,0,,yes,yes,2,1,1,1,19,30,4,4,No,0,0,0,0,0,0,0,0,0,0
5417,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5422,26,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5424,19,1,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,,NA,NA,0,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5430,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,2,1,0,Prefer not to answer,NA,1,NA,No,0,0,0,0,0,0,0,0,0,0
5431,21,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,,NA,NA,NA,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5453,19,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,,NA,NA,NA,3,3,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5457,24,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,yes,yes,2,6,5,4,14,326,4,20,"Yes, I've committed both sexual and emotional infidelity",0,0,0,0,0,0,0,1,0,1
5477,27,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5479,28,1,0,2,0,0,1,0,0,1,1,0,0,1,0,0,0,,yes,yes,2,1,1,2,17,5,2,15,No,0,0,0,0,0,0,0,1,0,1
5486,29,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,1,,no,no,0,2,2,3,16,0,NA,7,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,0,0
5491,28,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,,yes,yes,1,3,3,3,18,6,2,12,No,0,0,0,0,0,0,0,0,0,0
5496,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,no,no,2,4,3,1,16,6,1,NA,"Yes, I've committed emotional infidelity",1,0,0,0,0,0,0,0,0,1
5500,24,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,,no,yes,NA,2,1,1,18,0,NA,6,No,0,0,0,0,0,0,1,0,1,2
5504,25,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,,no,no,1,3,4,2,17,10,2,42,"Yes, I've committed both sexual and emotional infidelity",0,0,0,1,0,1,0,0,0,2
